SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 29-Jan-2024,175.6,176.0,177.5,168.2, 169.00,169.2,171.86,176463,303.27,7730, 98004, 55.54
21STCENMGM, BE, 29-Jan-2024,40.55,41.35,41.35,41.35, 41.35,41.35,41.35,2478,1.02,20, -, -
360ONE, EQ, 29-Jan-2024,630.2,633.0,643.55,626.0, 635.95,634.0,634.96,899275,5710.03,14040, 817365, 90.89
3IINFOLTD, EQ, 29-Jan-2024,57.75,57.45,61.4,56.85, 59.80,59.85,59.66,6383168,3808.14,20091, 2119917, 33.21
3MINDIA, EQ, 29-Jan-2024,34048.25,34259.95,34259.95,33456.0, 33705.00,33724.15,33731.6,2703,911.77,1874, 1145, 42.36
3PLAND, EQ, 29-Jan-2024,34.95,34.15,36.65,34.0, 36.30,36.2,35.69,87317,31.17,903, 57319, 65.64
574GS2026, GS, 29-Jan-2024,97.17,98.2,98.2,97.2, 97.20,97.2,97.58,8,0.01,2, 8, 100.00
5PAISA, EQ, 29-Jan-2024,609.9,617.0,617.0,593.5, 600.00,601.35,606.71,68950,418.33,2685, 44486, 64.52
610GS2031, GS, 29-Jan-2024,93.25,93.0,94.41,92.11, 94.41,94.41,92.68,134,0.12,8, 107, 79.85
622GS2035, GS, 29-Jan-2024,92.28,92.75,92.75,92.75, 92.75,92.75,92.75,10,0.01,1, 10, 100.00
63MOONS, BE, 29-Jan-2024,413.55,416.95,432.2,411.0, 416.95,424.4,423.42,109203,462.39,3686, -, -
667GS2035, GS, 29-Jan-2024,94.85,95.19,97.0,95.19, 96.25,96.25,95.23,8316,7.92,5, 8316, 100.00
667GS2050, GS, 29-Jan-2024,93.0,93.45,93.45,93.45, 93.45,93.45,93.45,1,0.0,1, 1, 100.00
669GS2024, GS, 29-Jan-2024,100.4,99.7,100.4,99.7, 100.40,100.4,99.89,5022,5.02,24, 5022, 100.00
676GS2061, GS, 29-Jan-2024,97.9,95.46,95.9,93.05, 93.35,93.35,93.8,24,0.02,6, 23, 95.83
689GS2025, GS, 29-Jan-2024,99.33,99.95,99.95,99.95, 99.95,99.95,99.95,22000,21.99,1, 22000, 100.00
695GS2061, GS, 29-Jan-2024,97.78,97.8,97.8,97.0, 97.00,97.0,97.71,68,0.07,4, 68, 100.00
699GS2026, GS, 29-Jan-2024,100.47,100.81,100.82,100.81, 100.81,100.81,100.81,6660,6.71,9, 6660, 100.00
699GS2051, GS, 29-Jan-2024,97.5,95.26,95.26,95.26, 95.26,95.26,95.26,1,0.0,1, 1, 100.00
706GS2028, GS, 29-Jan-2024,102.0,101.03,102.35,101.03, 102.35,102.35,101.9,6550,6.67,7, 4700, 71.76
710GS2029, GS, 29-Jan-2024,101.81,101.81,103.0,101.75, 101.81,101.81,101.82,721477,734.6,156, 706470, 97.92
717GS2030, GS, 29-Jan-2024,101.8,101.3,101.8,101.2, 101.50,101.5,101.5,414,0.42,4, 414, 100.00
718GS2033, GS, 29-Jan-2024,103.1,103.2,103.2,103.02, 103.10,103.1,103.19,5520,5.7,5, 5520, 100.00
718GS2037, GS, 29-Jan-2024,99.89,99.8,99.96,99.3, 99.80,99.8,99.73,24196,24.13,34, 22404, 92.59
725GS2063, GS, 29-Jan-2024,99.64,99.85,100.0,99.3, 100.00,99.95,99.74,9130,9.11,27, 5137, 56.27
726GS2032, GS, 29-Jan-2024,103.3,104.0,104.0,104.0, 104.00,104.0,104.0,56,0.06,2, 56, 100.00
726GS2033, GS, 29-Jan-2024,103.05,103.05,103.05,103.0, 103.00,103.0,103.0,5010,5.16,4, 5010, 100.00
727GS2026, GS, 29-Jan-2024,101.1,101.5,101.5,101.4, 101.40,101.4,101.46,160,0.16,2, 160, 100.00
732GS2030, GS, 29-Jan-2024,101.78,101.78,101.78,101.78, 101.78,101.78,101.78,550,0.56,6, 550, 100.00
733GS2026, GS, 29-Jan-2024,103.8,101.41,102.75,101.41, 102.75,102.52,102.5,43601,44.69,32, 43601, 100.00
736GS2052, GS, 29-Jan-2024,101.56,104.09,104.09,101.01, 102.41,102.41,102.89,3113,3.2,14, 3086, 99.13
737GS2028, GS, 29-Jan-2024,102.1,101.5,102.99,101.5, 102.99,102.77,102.08,1630,1.66,11, 1630, 100.00
738GS2027, GS, 29-Jan-2024,101.72,102.0,102.0,101.63, 101.94,101.88,101.85,86847,88.45,88, 85341, 98.27
73GS2053, GS, 29-Jan-2024,100.15,100.0,100.88,99.81, 100.88,100.88,99.84,449,0.45,4, 438, 97.55
741GS2036, GS, 29-Jan-2024,102.33,102.33,103.25,102.33, 102.50,102.52,102.54,43477,44.58,25, 43477, 100.00
746GS2073, GS, 29-Jan-2024,103.48,104.15,104.15,104.15, 104.15,104.15,104.15,33,0.03,4, 33, 100.00
74GS2062, GS, 29-Jan-2024,102.51,101.0,107.61,101.0, 102.18,102.18,102.18,129,0.13,4, 128, 99.22
754GS2036, GS, 29-Jan-2024,103.4,103.4,103.69,103.4, 103.53,103.56,103.54,307083,317.96,143, 279970, 91.17
772GS2055, GS, 29-Jan-2024,108.81,108.81,108.81,108.81, 108.81,108.81,108.81,30,0.03,1, 30, 100.00
795GS2032, GS, 29-Jan-2024,105.7,105.68,105.68,105.68, 105.68,105.68,105.68,3,0.0,1, 3, 100.00
824GS2027, GS, 29-Jan-2024,108.0,105.24,107.25,105.24, 107.25,107.25,105.43,1224,1.29,3, 1222, 99.84
