SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
1018GS2026, GS, 23-Jan-2024,121.31,115.25,115.25,115.25, 115.25,115.25,115.25,2,0.0,1, 2, 100.00
20MICRONS, EQ, 23-Jan-2024,170.55,173.5,173.5,165.25, 166.50,167.15,167.88,74224,124.61,5070, 38623, 52.04
21STCENMGM, BE, 23-Jan-2024,38.3,39.05,39.05,39.05, 39.05,39.05,39.05,2473,0.97,14, -, -
360ONE, EQ, 23-Jan-2024,637.65,644.0,644.9,610.0, 624.95,619.0,626.87,448657,2812.48,26842, 312664, 69.69
3IINFOLTD, EQ, 23-Jan-2024,55.6,56.55,60.8,55.55, 56.40,56.15,58.51,11388995,6663.96,37736, 3977426, 34.92
3MINDIA, EQ, 23-Jan-2024,33829.5,34850.0,34850.0,33305.0, 33350.00,33527.7,33955.23,4424,1502.18,2998, 1397, 31.58
3PLAND, EQ, 23-Jan-2024,37.4,39.25,39.25,35.55, 36.40,35.55,37.21,63628,23.68,1076, 43339, 68.11
515GS2025, GS, 23-Jan-2024,94.19,96.66,98.89,94.28, 94.28,94.74,95.7,20,0.02,3, 10, 50.00
563GS2026, GS, 23-Jan-2024,97.27,97.27,97.27,97.27, 97.27,97.27,97.27,60,0.06,1, 60, 100.00
574GS2026, GS, 23-Jan-2024,98.0,97.47,97.47,97.47, 97.47,97.47,97.47,19,0.02,5, 19, 100.00
5PAISA, EQ, 23-Jan-2024,626.8,630.0,638.45,600.05, 609.00,607.35,613.68,85461,524.45,4560, 53754, 62.90
610GS2031, GS, 23-Jan-2024,93.95,93.94,93.94,93.25, 93.25,93.25,93.25,204410,190.61,2, 204410, 100.00
618GS2024, GS, 23-Jan-2024,99.81,99.81,99.81,99.81, 99.81,99.81,99.81,5,0.0,1, 5, 100.00
63MOONS, BE, 23-Jan-2024,434.35,433.0,439.0,412.65, 412.65,412.65,420.45,83455,350.88,3694, -, -
654GS2032, GS, 23-Jan-2024,96.49,96.45,96.45,95.0, 95.00,95.0,95.04,60102,57.12,11, 60102, 100.00
667GS2035, GS, 23-Jan-2024,94.85,93.97,94.95,93.97, 94.85,94.85,94.81,10,0.01,4, 9, 90.00
667GS2050, GS, 23-Jan-2024,94.0,94.0,94.0,92.2, 93.90,93.9,93.9,412,0.39,10, 411, 99.76
668GS2031, GS, 23-Jan-2024,94.31,97.31,97.31,97.31, 97.31,97.31,97.31,3000,2.92,2, 3000, 100.00
669GS2024, GS, 23-Jan-2024,100.2,99.71,100.2,99.71, 100.20,100.2,99.83,509,0.51,3, 385, 75.64
689GS2025, GS, 23-Jan-2024,100.2,100.2,100.2,99.32, 99.32,99.32,99.32,1000,0.99,2, 1000, 100.00
68GS2060, GS, 23-Jan-2024,96.04,100.0,100.0,100.0, 100.00,100.0,100.0,4,0.0,1, 4, 100.00
695GS2061, GS, 23-Jan-2024,93.55,97.78,97.78,97.29, 97.29,97.29,97.5,95,0.09,3, 95, 100.00
699GS2026, GS, 23-Jan-2024,100.57,100.57,101.5,100.47, 101.50,101.5,100.83,17518,17.66,13, 17518, 100.00
699GS2051, GS, 23-Jan-2024,98.0,98.0,98.0,94.51, 97.00,97.0,97.87,3761,3.68,7, 3760, 99.97
706GS2028, GS, 23-Jan-2024,101.6,101.8,101.8,101.8, 101.80,101.8,101.8,1400,1.43,3, 1400, 100.00
710GS2029, GS, 23-Jan-2024,101.56,101.61,101.8,101.61, 101.70,101.7,101.69,504256,512.78,61, 503856, 99.92
717GS2028, GS, 23-Jan-2024,100.0,98.95,98.95,98.95, 98.95,98.95,98.95,500,0.49,1, 500, 100.00
717GS2030, GS, 23-Jan-2024,101.7,101.7,102.45,101.7, 102.45,101.77,101.76,1615,1.64,6, 1615, 100.00
718GS2033, GS, 23-Jan-2024,103.0,103.0,103.3,103.0, 103.30,103.3,103.22,62100,64.1,18, 62100, 100.00
718GS2037, GS, 23-Jan-2024,102.45,101.5,102.0,100.0, 100.10,101.0,101.19,70166,71.0,52, 67746, 96.55
725GS2063, GS, 23-Jan-2024,99.6,99.6,99.7,99.3, 99.30,99.32,99.63,20615,20.54,31, 20415, 99.03
726GS2032, GS, 23-Jan-2024,103.79,103.6,103.6,102.75, 103.24,103.24,103.28,12111,12.51,18, 11126, 91.87
726GS2033, GS, 23-Jan-2024,104.5,103.5,104.1,103.5, 104.09,104.09,103.5,5003,5.18,3, 5002, 99.98
732GS2024, GS, 23-Jan-2024,103.5,103.5,103.5,102.0, 103.50,103.5,102.02,503,0.51,6, 503, 100.00
732GS2030, GS, 23-Jan-2024,101.11,101.11,101.15,100.36, 101.15,101.15,100.89,500,0.5,8, 500, 100.00
733GS2026, GS, 23-Jan-2024,102.1,101.39,102.59,101.39, 102.01,102.58,102.54,24720,25.35,18, 23700, 95.87
736GS2052, GS, 23-Jan-2024,103.23,103.49,103.5,102.25, 102.25,102.25,102.68,9169,9.41,17, 6400, 69.80
737GS2028, GS, 23-Jan-2024,102.08,102.0,103.0,102.0, 103.00,102.81,102.41,5400,5.53,33, 5400, 100.00
738GS2027, GS, 23-Jan-2024,101.55,101.57,101.7,101.35, 101.60,101.59,101.69,2614381,2658.62,213, 2614381, 100.00
73GS2053, GS, 23-Jan-2024,99.83,99.61,100.24,99.61, 99.90,99.9,99.83,24130,24.09,23, 17332, 71.83
