SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
1018GS2026, GS, 06-Feb-2024,116.87,122.71,122.71,118.0, 119.31,119.31,118.71,1511,1.79,5, 1511, 100.00
20MICRONS, EQ, 06-Feb-2024,157.6,159.95,159.95,151.85, 154.55,155.25,154.44,170963,264.04,8991, 98482, 57.60
21STCENMGM, BE, 06-Feb-2024,42.1,41.25,41.25,41.25, 41.25,41.25,41.25,83,0.03,7, -, -
360ONE, EQ, 06-Feb-2024,615.5,623.45,639.0,615.0, 628.25,628.5,629.93,1281972,8075.53,19661, 1168962, 91.18
3IINFOLTD, EQ, 06-Feb-2024,56.1,56.4,59.75,56.1, 58.50,58.4,58.52,3709747,2170.98,12179, 1172595, 31.61
3MINDIA, EQ, 06-Feb-2024,32380.95,32580.95,33769.0,32411.25, 33266.25,33123.25,33237.74,6875,2285.09,3744, 2186, 31.80
3PLAND, BE, 06-Feb-2024,39.15,39.9,40.0,37.2, 39.00,38.35,38.3,17742,6.79,213, -, -
515GS2025, GS, 06-Feb-2024,97.0,97.67,97.67,92.18, 92.18,92.18,94.93,2,0.0,2, 1, 50.00
563GS2026, GS, 06-Feb-2024,99.0,98.35,99.3,98.35, 99.30,99.29,98.73,644,0.64,18, 524, 81.37
574GS2026, GS, 06-Feb-2024,97.6,97.5,98.0,97.5, 98.00,98.0,97.74,108,0.11,3, 108, 100.00
5PAISA, EQ, 06-Feb-2024,609.35,609.35,609.35,595.85, 600.00,598.05,600.17,78344,470.2,7694, 39373, 50.26
622GS2035, GS, 06-Feb-2024,92.75,93.95,93.95,88.15, 93.00,92.95,92.96,102,0.09,3, 101, 99.02
63MOONS, BE, 06-Feb-2024,438.45,444.0,460.35,444.0, 460.35,460.35,456.82,129835,593.12,3298, -, -
654GS2032, GS, 06-Feb-2024,97.99,98.0,98.0,96.75, 96.99,96.99,97.67,41519,40.55,11, 31519, 75.91
664GS2035, GS, 06-Feb-2024,93.89,95.5,95.5,95.5, 95.50,95.5,95.5,300,0.29,1, 300, 100.00
667GS2035, GS, 06-Feb-2024,95.25,95.66,95.66,95.66, 95.66,95.66,95.66,1,0.0,1, 1, 100.00
667GS2050, GS, 06-Feb-2024,95.51,95.0,96.55,94.01, 95.49,95.49,95.2,22224,21.16,41, 15985, 71.93
669GS2024, GS, 06-Feb-2024,100.3,100.35,100.45,100.27, 100.33,100.33,100.32,6021,6.04,14, 6021, 100.00
676GS2061, GS, 06-Feb-2024,94.01,95.6,95.6,95.6, 95.60,95.6,95.6,657,0.63,3, 657, 100.00
689GS2025, GS, 06-Feb-2024,100.25,100.0,100.0,99.83, 99.83,99.83,99.89,8,0.01,3, 5, 62.50
68GS2060, GS, 06-Feb-2024,92.66,95.0,97.0,95.0, 97.00,97.0,96.47,19,0.02,5, 19, 100.00
695GS2061, GS, 06-Feb-2024,97.0,97.0,98.2,95.85, 97.00,97.0,97.56,2061,2.01,10, 2058, 99.85
699GS2026, GS, 06-Feb-2024,101.28,101.51,101.51,101.51, 101.51,101.51,101.51,110,0.11,2, 110, 100.00
699GS2051, GS, 06-Feb-2024,99.0,96.75,96.75,96.75, 96.75,96.75,96.75,100,0.1,1, 100, 100.00
706GS2028, GS, 06-Feb-2024,103.0,102.1,102.54,102.1, 102.54,102.54,102.19,4300,4.39,8, 3600, 83.72
710GS2029, GS, 06-Feb-2024,102.25,101.75,102.57,101.75, 102.57,102.57,102.28,26743,27.35,24, 21505, 80.41
716GS2050, GS, 06-Feb-2024,104.33,101.0,101.0,101.0, 101.00,101.0,101.0,1817,1.84,1, 1817, 100.00
717GS2030, GS, 06-Feb-2024,102.15,102.2,103.45,102.2, 102.26,102.26,102.34,26556,27.18,12, 26056, 98.12
718GS2033, GS, 06-Feb-2024,104.32,103.96,103.97,103.8, 103.92,103.92,103.95,43210,44.92,8, 43210, 100.00
718GS2037, GS, 06-Feb-2024,100.88,101.49,101.49,101.2, 101.20,101.24,101.25,10040,10.17,4, 10040, 100.00
725GS2063, GS, 06-Feb-2024,102.02,101.0,102.55,101.0, 102.50,102.49,102.48,192375,197.14,60, 187283, 97.35
726GS2032, GS, 06-Feb-2024,103.8,104.0,104.39,104.0, 104.30,104.3,104.02,71320,74.18,18, 69307, 97.18
726GS2033, GS, 06-Feb-2024,101.24,101.05,101.25,100.6, 101.08,101.08,101.09,3079,3.11,24, 3029, 98.38
727GS2026, GS, 06-Feb-2024,102.74,103.13,103.13,103.13, 103.13,103.13,103.13,35,0.04,3, 35, 100.00
732GS2030, GS, 06-Feb-2024,102.21,102.21,103.0,102.0, 102.65,102.65,102.67,14921,15.32,27, 14921, 100.00
