SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
1018GS2026, GS, 10-Jan-2023,117.0,121.12,121.12,117.0,117.0,119.83,119.84,1051,1.26,5, 1051, 100.00
20MICRONS, EQ, 10-Jan-2023,90.6,91.9,92.0,90.2,91.4,91.2,91.14,103153,94.01,1630, 61488, 59.61
21STCENMGM, EQ, 10-Jan-2023,22.25,22.6,22.65,22.05,22.35,22.6,22.5,3297,0.74,40, 2350, 71.28
3IINFOLTD, EQ, 10-Jan-2023,41.05,41.35,41.4,40.6,41.3,41.05,41.0,328314,134.61,2125, 198266, 60.39
3MINDIA, EQ, 10-Jan-2023,22762.05,22825.0,22825.0,22352.0,22500.05,22564.15,22533.67,2110,475.46,1752, 1031, 48.86
3PLAND, EQ, 10-Jan-2023,27.55,28.05,30.3,28.0,30.3,30.3,29.84,239003,71.32,1123, 121219, 50.72
4THDIM, BE, 10-Jan-2023,119.2,120.5,120.5,119.0,120.0,119.7,119.91,7778,9.33,81, -, -
574GS2026, GS, 10-Jan-2023,96.0,96.5,96.5,95.5,95.5,95.5,95.5,70100,66.95,5, 70100, 100.00
5PAISA, EQ, 10-Jan-2023,315.5,319.0,319.0,310.1,311.55,314.65,315.63,27805,87.76,2830, 9859, 35.46
63MOONS, EQ, 10-Jan-2023,168.25,168.25,168.95,164.15,167.75,165.9,165.85,131328,217.8,3307, 65961, 50.23
654GS2032, GS, 10-Jan-2023,100.0,100.0,100.0,100.0,100.0,100.0,100.0,650,0.65,4, 650, 100.00
667GS2050, GS, 10-Jan-2023,92.46,94.0,94.0,94.0,94.0,94.0,94.0,6,0.01,2, 6, 100.00
669GS2024, GS, 10-Jan-2023,101.99,101.99,101.99,101.99,101.99,101.99,101.99,20,0.02,1, 20, 100.00
695GS2061, GS, 10-Jan-2023,95.9,95.25,96.0,95.25,95.25,95.25,95.33,65000,61.96,6, 65000, 100.00
699GS2051, GS, 10-Jan-2023,95.97,95.0,96.0,95.0,95.0,95.0,95.0,2100,2.0,3, 2100, 100.00
710GS2029, GS, 10-Jan-2023,100.95,100.95,101.0,100.95,100.95,100.95,100.95,8550,8.63,5, 8550, 100.00
716GS2050, GS, 10-Jan-2023,99.5,100.0,100.0,99.91,99.91,99.91,99.92,5000,5.0,5, 5000, 100.00
726GS2032, GS, 10-Jan-2023,102.0,102.75,102.75,102.75,102.75,102.75,102.75,2,0.0,1, 2, 100.00
736GS2052, GS, 10-Jan-2023,101.62,101.65,101.65,101.0,101.65,101.65,101.04,847,0.86,7, 844, 99.65
737GS2023, GS, 10-Jan-2023,101.0,101.95,101.95,101.95,101.95,101.95,101.95,100,0.1,1, 100, 100.00
738GS2027, GS, 10-Jan-2023,101.98,101.98,102.0,101.5,101.6,101.6,101.65,68501,69.63,39, 68501, 100.00
74GS2062, GS, 10-Jan-2023,102.0,100.0,103.59,100.0,103.59,103.59,100.87,3966,4.0,3, 3966, 100.00
754GS2036, GS, 10-Jan-2023,102.47,103.0,103.0,102.48,102.5,102.53,102.58,257131,263.76,124, 257131, 100.00
824GS2027, GS, 10-Jan-2023,107.0,107.5,107.55,107.5,107.55,107.55,107.55,3050,3.28,2, 3050, 100.00
824GS2033, GS, 10-Jan-2023,111.0,110.25,110.25,110.25,110.25,110.25,110.25,1,0.0,1, 1, 100.00
897GS2030, GS, 10-Jan-2023,111.0,111.5,111.5,111.0,111.0,111.0,111.07,3500,3.89,4, 3500, 100.00
A2ZINFRA, EQ, 10-Jan-2023,10.15,10.2,10.2,9.6,9.85,9.7,9.79,487725,47.77,760, 385818, 79.11
AAATECH, EQ, 10-Jan-2023,63.0,63.95,64.5,62.0,64.0,63.5,63.37,11215,7.11,204, 5067, 45.18
AAKASH, EQ, 10-Jan-2023,6.65,6.8,6.8,6.6,6.7,6.7,6.69,175555,11.74,510, 121403, 69.15
AAREYDRUGS, EQ, 10-Jan-2023,38.45,39.15,39.15,38.05,38.7,38.55,38.56,35918,13.85,270, 24270, 67.57
AARON, EQ, 10-Jan-2023,170.7,174.0,174.0,165.0,167.7,166.2,168.21,5369,9.03,477, 2429, 45.24
AARTIDRUGS, EQ, 10-Jan-2023,446.15,446.45,453.0,443.2,449.65,447.3,448.31,68803,308.45,5724, 33661, 48.92
AARTIIND, EQ, 10-Jan-2023,600.05,600.0,606.4,592.5,598.2,597.1,597.15,473251,2826.04,19581, 235983, 49.86
AARTISURF, EQ, 10-Jan-2023,636.7,643.0,644.95,630.05,635.0,633.35,635.44,8179,51.97,966, 5560, 67.98
AARVEEDEN, EQ, 10-Jan-2023,25.05,25.3,25.35,24.05,24.3,24.4,24.48,22609,5.54,291, 15271, 67.54
AARVI, EQ, 10-Jan-2023,167.75,175.5,175.5,167.1,168.05,168.85,170.16,15518,26.4,504, 6367, 41.03
AAVAS, EQ, 10-Jan-2023,1781.35,1784.5,1852.0,1772.0,1850.75,1826.15,1800.58,506861,9126.44,18695, 425478, 83.94
ABAN, EQ, 10-Jan-2023,48.4,48.3,48.4,47.1,47.5,47.35,47.53,78089,37.11,1596, 42687, 54.66
ABB, EQ, 10-Jan-2023,2862.1,2860.0,2865.0,2801.55,2847.3,2841.65,2827.42,140490,3972.25,16480, 59214, 42.15
ABBOTINDIA, EQ, 10-Jan-2023,22263.1,22319.0,22320.0,21916.05,22100.0,22056.3,22180.06,22882,5075.24,3426, 17565, 76.76
ABCAPITAL, EQ, 10-Jan-2023,146.6,146.8,146.8,142.35,143.4,143.4,143.9,1530310,2202.08,13407, 403854, 26.39
ABFRL, EQ, 10-Jan-2023,273.7,274.7,274.7,265.75,268.95,268.65,269.4,1863750,5020.92,26475, 749996, 40.24
ABMINTLLTD, BE, 10-Jan-2023,67.5,70.0,70.0,67.9,67.9,67.9,67.91,259,0.18,7, -, -
ABSLAMC, EQ, 10-Jan-2023,450.7,449.1,457.75,449.1,456.75,456.9,454.55,48564,220.75,1764, 32629, 67.19
ABSLBANETF, EQ, 10-Jan-2023,42.72,43.27,43.27,41.95,42.2,42.14,42.2,15716,6.63,325, 5956, 37.90
ABSLNN50ET, EQ, 10-Jan-2023,43.22,43.25,43.36,42.77,43.05,43.08,43.15,1324,0.57,163, 1239, 93.58
ACC, EQ, 10-Jan-2023,2464.65,2469.9,2488.0,2407.5,2420.0,2418.95,2437.6,341404,8322.08,21630, 103872, 30.42
ACCELYA, EQ, 10-Jan-2023,1420.0,1424.85,1485.9,1416.05,1476.15,1477.85,1460.9,25737,375.99,4375, 11291, 43.87
ACCURACY, EQ, 10-Jan-2023,179.6,176.55,182.25,173.0,176.1,177.0,177.81,60786,108.08,1377, 27547, 45.32
ACE, EQ, 10-Jan-2023,317.75,319.35,319.35,310.1,313.35,312.95,313.38,286612,898.18,8837, 133514, 46.58
ACEINTEG, EQ, 10-Jan-2023,53.6,57.95,57.95,54.5,55.75,56.3,56.04,3837,2.15,131, 1107, 28.85
ACI, EQ, 10-Jan-2023,562.5,565.35,570.0,547.05,556.75,559.15,557.6,145658,812.2,7848, 61603, 42.29
ADANIENT, EQ, 10-Jan-2023,3855.3,3859.0,3862.05,3555.0,3636.85,3646.9,3672.11,3595798,132041.75,161278, 851894, 23.69
ADANIGREEN, EQ, 10-Jan-2023,1891.45,1893.4,1907.4,1845.1,1883.0,1895.2,1882.98,654655,12327.04,33109, 245946, 37.57
ADANIPORTS, EQ, 10-Jan-2023,816.65,817.0,820.65,781.1,795.0,796.4,798.76,4545808,36310.28,96236, 1165245, 25.63
ADANIPOWER, EQ, 10-Jan-2023,287.7,287.95,287.95,274.65,280.2,279.2,279.41,2577634,7202.16,58326, 1566951, 60.79
ADANITRANS, EQ, 10-Jan-2023,2614.5,2615.0,2680.0,2545.2,2657.85,2652.0,2608.88,550065,14350.53,35224, 113937, 20.71
ADFFOODS, EQ, 10-Jan-2023,752.15,755.0,756.75,731.3,739.0,735.25,740.97,7203,53.37,940, 2923, 40.58
ADL, BE, 10-Jan-2023,62.4,62.4,62.4,60.1,60.3,60.3,61.07,473,0.29,13, -, -
ADORWELD, EQ, 10-Jan-2023,830.75,837.0,841.9,819.0,837.55,837.1,832.38,5557,46.26,678, 2442, 43.94
ADROITINFO, EQ, 10-Jan-2023,22.85,22.95,23.65,22.95,23.5,23.4,23.21,38075,8.84,255, 30886, 81.12
ADSL, EQ, 10-Jan-2023,93.25,93.9,93.9,91.8,92.5,92.85,92.46,38843,35.91,1211, 21187, 54.55
ADVANIHOTR, EQ, 10-Jan-2023,80.4,79.7,80.05,79.15,79.35,79.35,79.54,12501,9.94,277, 8414, 67.31
ADVENZYMES, EQ, 10-Jan-2023,280.2,280.2,281.35,277.0,278.95,278.55,278.53,26808,74.67,2052, 12296, 45.87
AEGISCHEM, EQ, 10-Jan-2023,352.15,354.05,361.0,351.75,358.0,357.4,357.35,620903,2218.78,19025, 206098, 33.19
AETHER, EQ, 10-Jan-2023,881.15,884.85,887.0,861.1,864.95,863.2,870.71,19949,173.7,2163, 8697, 43.60
AFFLE, EQ, 10-Jan-2023,1045.55,1049.9,1050.75,1016.0,1023.95,1024.2,1026.52,235035,2412.67,21519, 153281, 65.22
AGARIND, EQ, 10-Jan-2023,580.9,586.55,586.55,570.3,573.1,575.75,576.4,18141,104.57,1952, 10477, 57.75
AGI, EQ, 10-Jan-2023,326.15,327.0,327.0,317.0,321.95,319.85,320.92,45970,147.53,2400, 25122, 54.65
AGRITECH, EQ, 10-Jan-2023,102.65,103.85,106.0,101.5,102.3,102.25,103.21,15829,16.34,290, 9620, 60.77
AGROPHOS, EQ, 10-Jan-2023,43.75,43.75,44.0,42.65,42.8,43.25,43.42,57195,24.83,787, 22868, 39.98
AGSTRA, EQ, 10-Jan-2023,67.25,67.55,69.65,67.25,67.65,67.8,68.31,528677,361.14,5236, 242141, 45.80
