SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 20-Mar-2023,66.95,64.0,67.15,64.0,65.3,65.35,65.2,40963,26.71,873, 24707, 60.32
21STCENMGM, EQ, 20-Mar-2023,17.55,17.55,17.9,17.35,17.9,17.9,17.78,2524,0.45,38, 2514, 99.60
360ONE, EQ, 20-Mar-2023,424.4,425.0,440.0,415.0,418.5,417.95,418.9,118805,497.68,7937, 74726, 62.90
3IINFOLTD, EQ, 20-Mar-2023,30.5,30.5,30.6,30.1,30.2,30.35,30.25,458391,138.66,2965, 327083, 71.35
3MINDIA, EQ, 20-Mar-2023,22936.35,23198.0,23198.0,22125.0,23045.1,22916.4,22933.27,7292,1672.29,3242, 3145, 43.13
3PLAND, EQ, 20-Mar-2023,21.1,20.55,22.1,20.25,20.95,20.45,21.27,20292,4.32,455, 10448, 51.49
426GS2023, GS, 20-Mar-2023,100.85,100.9,100.9,100.65,100.65,100.65,100.66,98,0.1,4, 98, 100.00
4THDIM, BE, 20-Mar-2023,41.75,40.95,40.95,40.95,40.95,40.95,40.95,3362,1.38,65, -, -
515GS2025, GS, 20-Mar-2023,94.46,95.5,95.5,95.5,95.5,95.5,95.5,6,0.01,1, 6, 100.00
574GS2026, GS, 20-Mar-2023,96.85,96.5,96.5,96.1,96.1,96.1,96.27,600,0.58,2, 600, 100.00
5PAISA, EQ, 20-Mar-2023,291.5,291.55,294.95,280.0,285.0,283.6,286.01,19494,55.75,1062, 10410, 53.40
618GS2024, GS, 20-Mar-2023,99.75,100.25,101.25,100.25,101.0,101.0,100.58,961,0.97,4, 641, 66.70
63MOONS, EQ, 20-Mar-2023,168.85,168.8,168.8,163.85,168.2,166.9,165.9,119670,198.53,5157, 24577, 20.54
667GS2050, GS, 20-Mar-2023,93.9,91.1,94.49,91.1,94.49,94.49,92.97,15,0.01,5, 11, 73.33
676GS2061, GS, 20-Mar-2023,95.75,94.0,94.0,94.0,94.0,94.0,94.0,693,0.65,3, 693, 100.00
695GS2061, GS, 20-Mar-2023,97.5,97.45,97.45,96.25,96.48,96.48,96.38,26000,25.06,10, 26000, 100.00
699GS2051, GS, 20-Mar-2023,95.01,99.76,99.76,99.76,99.76,99.76,99.76,2,0.0,2, 1, 50.00
716GS2050, GS, 20-Mar-2023,101.0,100.0,100.0,100.0,100.0,100.0,100.0,320,0.32,2, 320, 100.00
726GS2032, GS, 20-Mar-2023,100.41,100.25,100.45,100.2,100.2,100.2,100.25,6740,6.76,13, 6540, 97.03
726GS2033, GS, 20-Mar-2023,100.0,100.6,100.6,100.6,100.6,100.6,100.6,3768,3.79,1, 3768, 100.00
736GS2052, GS, 20-Mar-2023,101.85,101.75,101.75,101.75,101.75,101.75,101.75,400,0.41,1, 400, 100.00
738GS2027, GS, 20-Mar-2023,102.61,103.0,103.0,102.61,102.83,102.84,102.79,20775,21.36,27, 20775, 100.00
741GS2036, GS, 20-Mar-2023,101.9,102.0,102.0,102.0,102.0,102.0,102.0,5000,5.1,1, 5000, 100.00
74GS2062, GS, 20-Mar-2023,102.0,100.6,101.99,100.6,101.3,101.3,101.53,897,0.91,5, 893, 99.55
754GS2036, GS, 20-Mar-2023,103.65,103.79,103.94,103.75,103.79,103.79,103.85,88786,92.2,71, 82786, 93.24
757GS2033, GS, 20-Mar-2023,100.05,105.0,105.0,105.0,105.0,105.0,105.0,300,0.32,1, 300, 100.00
768GS2023, GS, 20-Mar-2023,102.01,102.5,102.5,102.1,102.1,102.1,102.3,201,0.21,3, 101, 50.25
824GS2027, GS, 20-Mar-2023,109.89,106.0,106.5,106.0,106.5,106.5,106.06,112,0.12,2, 112, 100.00
A2ZINFRA, EQ, 20-Mar-2023,6.65,6.9,6.9,6.35,6.65,6.55,6.53,719505,46.98,413, 672749, 93.50
AAATECH, EQ, 20-Mar-2023,52.0,52.3,52.95,50.1,50.1,50.65,51.44,16918,8.7,284, 14357, 84.86
AAKASH, EQ, 20-Mar-2023,6.65,6.6,6.85,6.6,6.6,6.65,6.66,130469,8.68,463, 82720, 63.40
AAREYDRUGS, EQ, 20-Mar-2023,26.25,26.2,26.5,24.65,24.9,24.8,25.43,83853,21.33,697, 49084, 58.54
AARON, EQ, 20-Mar-2023,183.05,180.9,183.5,178.2,179.7,179.6,180.18,7853,14.15,560, 4951, 63.05
AARTIDRUGS, EQ, 20-Mar-2023,317.1,315.5,380.5,313.9,380.5,368.25,351.75,5419665,19063.59,84344, 338722, 6.25
AARTIIND, EQ, 20-Mar-2023,527.8,522.0,527.0,518.3,526.0,525.55,522.32,306176,1599.21,14450, 113501, 37.07
AARTIPHARM, EQ, 20-Mar-2023,285.9,281.3,285.95,277.1,279.25,280.3,280.87,205501,577.19,6516, 166844, 81.19
AARTIPP, E1, 20-Mar-2023,205.0,205.0,217.5,192.0,215.0,211.5,193.3,6322,12.22,25, 6308, 99.78
AARTISURF, EQ, 20-Mar-2023,483.65,485.5,492.4,457.5,468.0,462.55,475.18,35559,168.97,2585, 25513, 71.75
AARTISURF, P1, 20-Mar-2023,145.0,116.0,116.05,116.0,116.0,116.0,116.0,284,0.33,10, 284, 100.00
AARVEEDEN, EQ, 20-Mar-2023,18.9,18.4,19.35,18.4,19.1,18.85,18.83,7568,1.43,231, 5489, 72.53
AARVI, EQ, 20-Mar-2023,111.8,117.0,117.0,111.7,111.9,112.25,112.63,4881,5.5,183, 3261, 66.81
AAVAS, EQ, 20-Mar-2023,1662.2,1661.0,1691.5,1614.65,1690.9,1676.85,1656.41,99302,1644.85,14364, 39852, 40.13
ABAN, EQ, 20-Mar-2023,37.6,38.2,38.3,36.25,38.3,37.45,36.81,85293,31.4,1698, 40564, 47.56
ABB, EQ, 20-Mar-2023,3312.55,3300.0,3329.0,3266.45,3292.5,3298.85,3295.48,175472,5782.65,29829, 78454, 44.71
ABBOTINDIA, EQ, 20-Mar-2023,20928.3,20715.0,21415.7,20715.0,21239.0,21327.3,21110.64,12395,2616.66,4181, 5419, 43.72
ABCAPITAL, EQ, 20-Mar-2023,153.65,154.4,154.4,147.75,150.35,149.85,149.67,2311943,3460.33,16424, 868991, 37.59
ABFRL, EQ, 20-Mar-2023,215.05,215.05,216.55,210.25,216.0,215.55,213.88,1258202,2691.05,14050, 286178, 22.74
ABMINTLLTD, EQ, 20-Mar-2023,64.55,67.75,67.75,67.75,67.75,67.75,67.75,2308,1.56,44, 2307, 99.96
ABSLAMC, EQ, 20-Mar-2023,359.55,368.9,368.9,355.0,356.1,356.2,357.64,150734,539.08,3729, 120894, 80.20
ABSLBANETF, EQ, 20-Mar-2023,39.46,40.65,40.65,38.83,39.45,39.49,39.19,153669,60.22,672, 143998, 93.71
ABSLLIQUID, EQ, 20-Mar-2023,1000.01,1000.0,1000.0,999.99,999.99,999.99,999.99,5,0.05,2, 5, 100.00
ABSLNN50ET, EQ, 20-Mar-2023,39.0,38.28,39.45,38.28,39.3,38.72,38.66,4424,1.71,301, 4116, 93.04
ACC, EQ, 20-Mar-2023,1730.4,1730.0,1730.3,1676.05,1694.7,1695.6,1695.64,449040,7614.11,31872, 102611, 22.85
ACCELYA, EQ, 20-Mar-2023,1174.0,1179.0,1179.0,1132.0,1141.9,1139.55,1152.86,16344,188.42,3366, 6532, 39.97
ACCORD, SM, 20-Mar-2023,25.0,23.75,23.75,23.75,23.75,23.75,23.75,2000,0.48,1, 2000, 100.00
ACCURACY, EQ, 20-Mar-2023,15.6,18.65,18.65,15.0,15.15,15.2,15.71,118127,18.55,573, 84372, 71.42
ACE, EQ, 20-Mar-2023,377.7,369.0,377.65,356.7,366.25,361.4,365.51,382148,1396.8,8698, 149165, 39.03
ACEINTEG, BE, 20-Mar-2023,43.15,44.45,44.45,41.0,41.0,41.05,41.14,1369,0.56,25, -, -
ACI, EQ, 20-Mar-2023,622.25,619.0,628.75,612.35,621.75,623.0,615.76,336443,2071.68,4523, 298461, 88.71
ADANIENT, EQ, 20-Mar-2023,1876.55,1837.0,1849.95,1777.4,1812.0,1804.95,1805.76,5168139,93324.3,227261, 841144, 16.28
ADANIGREEN, EQ, 20-Mar-2023,816.25,797.95,853.3,775.45,845.55,848.65,824.97,6908589,56993.47,193865, 1937846, 28.05
ADANIPORTS, EQ, 20-Mar-2023,680.35,671.0,677.75,659.3,667.0,666.75,666.12,5250369,34973.73,94806, 919775, 17.52
ADANIPOWER, EQ, 20-Mar-2023,199.95,193.0,196.8,189.95,189.95,190.2,191.89,12119227,23255.16,98626, 4084308, 33.70
ADANITRANS, EQ, 20-Mar-2023,1022.35,986.1,1054.3,971.25,998.8,1009.1,1006.12,2491229,25064.84,80205, 615393, 24.70
ADFFOODS, EQ, 20-Mar-2023,696.3,699.0,699.0,682.35,690.0,691.05,689.57,11305,77.96,858, 7316, 64.71
ADL, BE, 20-Mar-2023,58.0,55.2,59.9,55.2,59.9,59.9,56.06,359,0.2,17, -, -
ADORWELD, EQ, 20-Mar-2023,855.45,824.4,865.0,824.4,853.95,848.7,850.27,29178,248.09,2959, 22381, 76.71
ADROITINFO, EQ, 20-Mar-2023,21.8,21.8,21.8,20.7,21.25,20.85,21.07,4392,0.93,106, 2774, 63.16
ADSL, EQ, 20-Mar-2023,85.25,85.45,85.45,81.0,82.0,81.9,82.41,165354,136.28,3315, 112488, 68.03
ADVANIHOTR, EQ, 20-Mar-2023,72.35,72.0,72.3,71.1,71.15,71.25,71.42,6005,4.29,214, 3505, 58.37
ADVENZYMES, EQ, 20-Mar-2023,237.65,231.0,240.6,231.0,240.0,237.95,235.87,94594,223.11,5758, 50373, 53.25
AEGISCHEM, EQ, 20-Mar-2023,377.65,378.8,388.5,352.2,360.25,359.8,370.07,1126188,4167.73,32274, 352412, 31.29
AETHER, EQ, 20-Mar-2023,867.2,850.0,878.65,850.0,863.4,862.35,867.27,17033,147.72,3152, 8745, 51.34
