SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 04-Aug-2021,67.45,68.4,69.05,65.0,66.2,65.9,67.07,177188,118.85,2580, 109874, 62.01
21STCENMGM, EQ, 04-Aug-2021,23.45,23.9,23.9,23.9,23.9,23.9,23.9,2026,0.48,8, 2026, 100.00
3IINFOTECH, BE, 04-Aug-2021,9.35,9.45,9.5,8.9,8.9,8.9,9.04,9100240,822.24,13646, -, -
3MINDIA, EQ, 04-Aug-2021,24665.65,24750.0,24850.0,24335.05,24357.0,24382.0,24487.37,1014,248.3,674, 527, 51.97
3PLAND, BE, 04-Aug-2021,15.85,15.55,16.55,15.55,15.9,15.75,15.83,6004,0.95,61, -, -
5PAISA, EQ, 04-Aug-2021,519.25,525.0,525.0,500.0,507.0,506.0,512.99,51866,266.07,1756, 26827, 51.72
610GS2031, GS, 04-Aug-2021,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,0.1,1, 100, 100.00
63MOONS, EQ, 04-Aug-2021,108.75,109.0,113.8,104.0,106.1,106.0,109.39,392387,429.23,4719, 217806, 55.51
667GS2050, GS, 04-Aug-2021,95.0,96.5,96.5,95.0,95.0,95.0,95.24,224,0.21,5, 224, 100.00
676GS2061, GS, 04-Aug-2021,99.19,100.0,100.0,98.5,98.5,98.5,98.56,7100,7.0,8, 7100, 100.00
A2ZINFRA, EQ, 04-Aug-2021,5.1,5.05,5.1,4.9,4.95,4.9,4.99,466305,23.27,522, 323013, 69.27
AAATECH, SM, 04-Aug-2021,49.5,49.25,49.25,48.55,48.55,48.55,49.0,9000,4.41,3, 6000, 66.67
AAKASH, EQ, 04-Aug-2021,256.05,259.4,261.0,250.55,253.0,253.95,256.64,59328,152.26,453, 36280, 61.15
AARON, EQ, 04-Aug-2021,116.05,113.0,120.95,113.0,115.25,115.95,117.22,11490,13.47,279, 7008, 60.99
AARTIDRUGS, EQ, 04-Aug-2021,681.25,683.95,684.4,653.0,666.0,666.05,672.99,214009,1440.25,10733, 99403, 46.45
AARTIIND, EQ, 04-Aug-2021,975.25,980.0,985.15,939.35,944.0,943.05,958.33,947556,9080.73,33956, 352815, 37.23
AARTISURF, EQ, 04-Aug-2021,1557.8,1561.1,1787.7,1561.1,1705.0,1702.1,1712.29,342073,5857.28,35046, 81523, 23.83
AARVEEDEN, EQ, 04-Aug-2021,28.75,29.35,29.35,27.35,27.35,27.35,27.73,28476,7.9,215, 23300, 81.82
AARVI, EQ, 04-Aug-2021,70.2,71.2,71.9,68.95,69.75,69.45,69.88,32412,22.65,486, 21709, 66.98
AAVAS, EQ, 04-Aug-2021,2449.4,2469.0,2649.0,2460.05,2568.0,2553.0,2538.32,712616,18088.48,65308, 382799, 53.72
ABAN, EQ, 04-Aug-2021,47.9,48.45,48.5,45.9,45.95,46.2,47.06,122965,57.86,1777, 73554, 59.82
ABB, EQ, 04-Aug-2021,1670.7,1683.0,1689.0,1629.0,1629.0,1636.45,1662.48,75011,1247.04,6663, 46264, 61.68
