SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 13-Dec-2021,63.15,64.55,64.95,63.0,63.3,63.2,63.86,63382,40.48,1277, 39958, 63.04
21STCENMGM, EQ, 13-Dec-2021,54.25,53.5,54.0,53.2,53.2,53.2,53.27,10731,5.72,186, 9952, 92.74
3IINFOLTD, EQ, 13-Dec-2021,100.85,101.95,105.85,99.6,105.85,105.85,104.44,3649772,3811.95,15446, 2210983, 60.58
3MINDIA, EQ, 13-Dec-2021,25257.65,25485.0,25485.0,24950.4,25098.0,25104.05,25255.09,1182,298.52,849, 780, 65.99
3PLAND, EQ, 13-Dec-2021,13.8,14.8,14.8,13.8,14.2,14.25,14.36,30142,4.33,189, 13990, 46.41
5PAISA, EQ, 13-Dec-2021,418.4,421.6,436.05,412.0,428.0,431.75,425.61,28480,121.21,1182, 14325, 50.30
610GS2031, GS, 13-Dec-2021,100.0,100.0,100.0,100.0,100.0,100.0,100.0,500,0.5,1, 500, 100.00
63MOONS, EQ, 13-Dec-2021,178.5,187.4,187.4,187.4,187.4,187.4,187.4,35065,65.71,323, 35065, 100.00
667GS2050, GS, 13-Dec-2021,100.55,99.8,99.8,99.0,99.0,99.0,99.57,700,0.7,4, 700, 100.00
676GS2061, GS, 13-Dec-2021,102.75,102.0,102.0,101.0,101.0,101.0,101.01,1900,1.92,2, 1900, 100.00
716GS2050, GS, 13-Dec-2021,109.1,109.1,109.1,109.1,109.1,109.1,109.1,2,0.0,1, 2, 100.00
762GS2039, GS, 13-Dec-2021,108.0,102.62,102.62,102.6,102.6,102.6,102.61,99,0.1,3, 99, 100.00
772GS2055, GS, 13-Dec-2021,110.0,110.0,110.0,110.0,110.0,110.0,110.0,404,0.44,4, 404, 100.00
795GS2032, GS, 13-Dec-2021,115.75,109.99,109.99,109.99,109.99,109.99,109.99,1,0.0,1, 1, 100.00
A2ZINFRA, BE, 13-Dec-2021,6.55,6.8,6.85,6.6,6.85,6.85,6.84,416751,28.49,502, -, -
AAATECH, SM, 13-Dec-2021,64.0,63.0,63.0,63.0,63.0,63.0,63.0,3000,1.89,1, 3000, 100.00
AAKASH, EQ, 13-Dec-2021,211.3,215.5,232.4,194.0,232.4,232.4,221.67,143484,318.06,1269, 95632, 66.65
AAREYDRUGS, EQ, 13-Dec-2021,38.85,38.9,40.15,38.4,38.55,38.75,39.3,36194,14.22,704, 21035, 58.12
AARON, EQ, 13-Dec-2021,113.3,111.05,124.6,111.05,113.0,113.55,117.43,14246,16.73,489, 7110, 49.91
AARTIDRUGS, EQ, 13-Dec-2021,577.6,594.0,608.0,558.45,582.95,580.45,587.67,968162,5689.6,44117, 204700, 21.14
AARTIIND, EQ, 13-Dec-2021,975.9,982.5,1012.0,978.0,1009.95,1008.0,1002.66,1154069,11571.37,45280, 325491, 28.20
AARTISURF, EQ, 13-Dec-2021,1113.4,1115.0,1134.15,1102.0,1107.4,1109.6,1119.38,11083,124.06,2663, 5471, 49.36
AARVEEDEN, EQ, 13-Dec-2021,24.85,25.8,26.7,24.3,25.55,25.55,25.61,17618,4.51,231, 10746, 60.99
AARVI, EQ, 13-Dec-2021,73.65,74.5,88.35,72.6,85.0,85.75,86.19,590435,508.9,3075, 326211, 55.25
AAVAS, EQ, 13-Dec-2021,2583.4,2610.0,2640.0,2575.0,2625.45,2626.05,2609.22,36826,960.87,7662, 22088, 59.98
ABAN, BE, 13-Dec-2021,51.9,52.9,53.5,51.25,51.75,52.05,52.21,109717,57.28,761, -, -
ABB, EQ, 13-Dec-2021,2264.4,2268.95,2356.0,2264.55,2305.0,2307.6,2314.91,264261,6117.41,22060, 109684, 41.51
ABBOTINDIA, EQ, 13-Dec-2021,18660.2,18848.85,18848.9,18271.1,18325.05,18343.95,18497.59,17514,3239.67,5664, 8692, 49.63
ABCAPITAL, EQ, 13-Dec-2021,124.25,126.3,127.5,124.5,124.75,125.1,125.99,6502499,8192.24,40779, 2469994, 37.99
ABFRL, EQ, 13-Dec-2021,271.65,274.25,274.95,263.9,266.9,266.15,268.29,1543068,4139.91,15186, 636628, 41.26
ABMINTLLTD, EQ, 13-Dec-2021,104.1,104.1,112.6,104.1,108.95,108.7,107.36,2323,2.49,88, 1457, 62.72
ABSLAMC, EQ, 13-Dec-2021,589.45,596.0,598.0,583.7,584.9,585.6,590.91,221403,1308.29,6453, 175607, 79.32
ABSLBANETF, EQ, 13-Dec-2021,36.99,36.99,37.6,36.6,36.88,36.82,37.05,13176,4.88,161, 9564, 72.59
ABSLNN50ET, EQ, 13-Dec-2021,43.47,44.5,44.5,43.5,43.6,43.68,43.78,8784,3.85,152, 6348, 72.27
ACC, EQ, 13-Dec-2021,2315.55,2329.0,2340.85,2290.0,2291.0,2296.05,2310.89,282819,6535.64,21675, 139148, 49.20
ACCELYA, EQ, 13-Dec-2021,1099.2,1104.7,1150.0,1088.0,1090.0,1103.25,1118.23,30396,339.9,4152, 11186, 36.80
ACCURACY, EQ, 13-Dec-2021,202.05,206.9,211.0,204.0,206.0,205.4,206.8,58091,120.13,1577, 35425, 60.98
ACE, EQ, 13-Dec-2021,225.9,227.9,232.0,225.2,225.4,225.6,227.92,356859,813.34,7877, 131242, 36.78
ACRYSIL, EQ, 13-Dec-2021,875.65,885.0,927.9,880.0,897.0,898.05,906.54,229042,2076.36,14867, 114132, 49.83
ADANIENT, EQ, 13-Dec-2021,1740.4,1755.0,1762.2,1711.1,1722.8,1719.55,1737.69,1104594,19194.45,39564, 188604, 17.07
ADANIGREEN, EQ, 13-Dec-2021,1388.9,1430.0,1474.85,1365.4,1372.95,1385.95,1408.2,1184987,16687.01,29767, 857643, 72.38
ADANIPORTS, EQ, 13-Dec-2021,767.7,775.0,778.8,750.1,758.5,758.45,762.66,4985928,38025.44,72347, 1212599, 24.32
ADANIPOWER, EQ, 13-Dec-2021,104.05,105.6,107.4,103.5,103.75,103.75,105.38,4673258,4924.79,33995, 2294117, 49.09
ADANITRANS, BE, 13-Dec-2021,1874.2,1855.0,1887.0,1781.0,1820.0,1812.6,1871.22,402452,7530.75,5961, -, -
ADFFOODS, EQ, 13-Dec-2021,846.15,863.0,870.0,835.4,847.85,842.1,851.44,13700,116.65,2147, 6642, 48.48
ADL, BE, 13-Dec-2021,48.9,48.9,49.8,46.8,49.4,49.4,48.25,14984,7.23,31, -, -
ADORWELD, EQ, 13-Dec-2021,714.5,738.55,747.65,710.4,725.0,715.15,727.76,10850,78.96,1211, 5373, 49.52
ADROITINFO, BE, 13-Dec-2021,15.05,14.3,14.4,14.3,14.3,14.3,14.32,8687,1.24,46, -, -
ADSL, EQ, 13-Dec-2021,115.8,119.05,119.05,115.0,115.9,115.8,116.88,141641,165.55,2739, 75085, 53.01
ADVANIHOTR, EQ, 13-Dec-2021,78.55,78.55,79.8,78.15,78.9,78.9,79.17,8220,6.51,115, 5277, 64.20
